Start date;End date;Volume (+) [MWh] Original resolutions;Volume (-) [MWh] Original resolutions;Price [€/MWh] Original resolutions;Net income [€] Original resolutions
Feb 23, 2023 6:30 PM;Feb 23, 2023 6:45 PM;-;-;240.66;-
Feb 23, 2023 6:45 PM;Feb 23, 2023 7:00 PM;-;-;225.65;-
Feb 23, 2023 7:00 PM;Feb 23, 2023 7:15 PM;-;-;230.82;-
Feb 23, 2023 7:15 PM;Feb 23, 2023 7:30 PM;-;-;75.67;-
Feb 23, 2023 7:30 PM;Feb 23, 2023 7:45 PM;-;-;189.64;-
Feb 23, 2023 7:45 PM;Feb 23, 2023 8:00 PM;-;-;65.65;-
Feb 23, 2023 8:00 PM;Feb 23, 2023 8:15 PM;-;-;203.84;-
Feb 23, 2023 8:15 PM;Feb 23, 2023 8:30 PM;-;-;189.88;-
Feb 23, 2023 8:30 PM;Feb 23, 2023 8:45 PM;-;-;190.22;-
Feb 23, 2023 8:45 PM;Feb 23, 2023 9:00 PM;-;-;189.89;-
Feb 23, 2023 9:00 PM;Feb 23, 2023 9:15 PM;-;-;243.49;-
Feb 23, 2023 9:15 PM;Feb 23, 2023 9:30 PM;-;-;201.80;-
Feb 23, 2023 9:30 PM;Feb 23, 2023 9:45 PM;-;-;71.58;-
Feb 23, 2023 9:45 PM;Feb 23, 2023 10:00 PM;-;-;71.72;-
Feb 23, 2023 10:00 PM;Feb 23, 2023 10:15 PM;-;-;188.07;-
Feb 23, 2023 10:15 PM;Feb 23, 2023 10:30 PM;-;-;75.66;-
Feb 23, 2023 10:30 PM;Feb 23, 2023 10:45 PM;-;-;74.19;-
Feb 23, 2023 10:45 PM;Feb 23, 2023 11:00 PM;-;-;74.47;-
Feb 23, 2023 11:00 PM;Feb 23, 2023 11:15 PM;-;-;189.36;-
Feb 23, 2023 11:15 PM;Feb 23, 2023 11:30 PM;-;-;75.92;-
Feb 23, 2023 11:30 PM;Feb 23, 2023 11:45 PM;-;-;186.56;-
Feb 23, 2023 11:45 PM;Feb 24, 2023 12:00 AM;-;-;174.64;-
Feb 24, 2023 12:00 AM;Feb 24, 2023 12:15 AM;-;-;78.51;-
Feb 24, 2023 12:15 AM;Feb 24, 2023 12:30 AM;-;-;189.18;-
Feb 24, 2023 12:30 AM;Feb 24, 2023 12:45 AM;-;-;220.71;-
Feb 24, 2023 12:45 AM;Feb 24, 2023 1:00 AM;-;-;184.41;-
Feb 24, 2023 1:00 AM;Feb 24, 2023 1:15 AM;-;-;81.17;-
Feb 24, 2023 1:15 AM;Feb 24, 2023 1:30 AM;-;-;81.19;-
Feb 24, 2023 1:30 AM;Feb 24, 2023 1:45 AM;-;-;81.06;-
Feb 24, 2023 1:45 AM;Feb 24, 2023 2:00 AM;-;-;82.17;-
Feb 24, 2023 2:00 AM;Feb 24, 2023 2:15 AM;-;-;83.30;-
Feb 24, 2023 2:15 AM;Feb 24, 2023 2:30 AM;-;-;84.38;-
Feb 24, 2023 2:30 AM;Feb 24, 2023 2:45 AM;-;-;84.80;-
Feb 24, 2023 2:45 AM;Feb 24, 2023 3:00 AM;-;-;84.90;-
Feb 24, 2023 3:00 AM;Feb 24, 2023 3:15 AM;-;-;84.92;-
Feb 24, 2023 3:15 AM;Feb 24, 2023 3:30 AM;-;-;84.81;-
Feb 24, 2023 3:30 AM;Feb 24, 2023 3:45 AM;-;-;185.89;-
Feb 24, 2023 3:45 AM;Feb 24, 2023 4:00 AM;-;-;186.87;-
Feb 24, 2023 4:00 AM;Feb 24, 2023 4:15 AM;-;-;183.58;-
Feb 24, 2023 4:15 AM;Feb 24, 2023 4:30 AM;-;-;84.16;-
Feb 24, 2023 4:30 AM;Feb 24, 2023 4:45 AM;-;-;84.79;-
Feb 24, 2023 4:45 AM;Feb 24, 2023 5:00 AM;-;-;84.77;-
Feb 24, 2023 5:00 AM;Feb 24, 2023 5:15 AM;-;-;187.00;-
Feb 24, 2023 5:15 AM;Feb 24, 2023 5:30 AM;-;-;84.82;-
Feb 24, 2023 5:30 AM;Feb 24, 2023 5:45 AM;-;-;84.78;-
Feb 24, 2023 5:45 AM;Feb 24, 2023 6:00 AM;-;-;84.64;-
Feb 24, 2023 6:00 AM;Feb 24, 2023 6:15 AM;-;-;189.95;-
Feb 24, 2023 6:15 AM;Feb 24, 2023 6:30 AM;-;-;189.88;-
Feb 24, 2023 6:30 AM;Feb 24, 2023 6:45 AM;-;-;84.04;-
Feb 24, 2023 6:45 AM;Feb 24, 2023 7:00 AM;-;-;84.95;-
Feb 24, 2023 7:00 AM;Feb 24, 2023 7:15 AM;-;-;189.93;-
Feb 24, 2023 7:15 AM;Feb 24, 2023 7:30 AM;-;-;83.70;-
Feb 24, 2023 7:30 AM;Feb 24, 2023 7:45 AM;-;-;83.88;-
Feb 24, 2023 7:45 AM;Feb 24, 2023 8:00 AM;-;-;82.15;-
Feb 24, 2023 8:00 AM;Feb 24, 2023 8:15 AM;-;-;79.64;-
Feb 24, 2023 8:15 AM;Feb 24, 2023 8:30 AM;-;-;175.76;-
Feb 24, 2023 8:30 AM;Feb 24, 2023 8:45 AM;-;-;191.01;-
Feb 24, 2023 8:45 AM;Feb 24, 2023 9:00 AM;-;-;189.32;-
Feb 24, 2023 9:00 AM;Feb 24, 2023 9:15 AM;-;-;191.94;-
Feb 24, 2023 9:15 AM;Feb 24, 2023 9:30 AM;-;-;192.79;-
Feb 24, 2023 9:30 AM;Feb 24, 2023 9:45 AM;-;-;190.65;-
Feb 24, 2023 9:45 AM;Feb 24, 2023 10:00 AM;-;-;180.63;-
Feb 24, 2023 10:00 AM;Feb 24, 2023 10:15 AM;-;-;65.72;-
Feb 24, 2023 10:15 AM;Feb 24, 2023 10:30 AM;-;-;183.53;-
Feb 24, 2023 10:30 AM;Feb 24, 2023 10:45 AM;-;-;182.41;-
Feb 24, 2023 10:45 AM;Feb 24, 2023 11:00 AM;-;-;147.84;-
Feb 24, 2023 11:00 AM;Feb 24, 2023 11:15 AM;-;-;177.81;-
Feb 24, 2023 11:15 AM;Feb 24, 2023 11:30 AM;-;-;337.50;-
Feb 24, 2023 11:30 AM;Feb 24, 2023 11:45 AM;-;-;228.49;-
Feb 24, 2023 11:45 AM;Feb 24, 2023 12:00 PM;-;-;195.35;-
Feb 24, 2023 12:00 PM;Feb 24, 2023 12:15 PM;-;-;208.81;-
Feb 24, 2023 12:15 PM;Feb 24, 2023 12:30 PM;-;-;226.21;-
Feb 24, 2023 12:30 PM;Feb 24, 2023 12:45 PM;-;-;188.57;-
Feb 24, 2023 12:45 PM;Feb 24, 2023 1:00 PM;-;-;159.38;-
Feb 24, 2023 1:00 PM;Feb 24, 2023 1:15 PM;-;-;52.65;-
Feb 24, 2023 1:15 PM;Feb 24, 2023 1:30 PM;-;-;51.39;-
Feb 24, 2023 1:30 PM;Feb 24, 2023 1:45 PM;-;-;43.26;-
Feb 24, 2023 1:45 PM;Feb 24, 2023 2:00 PM;-;-;47.69;-
Feb 24, 2023 2:00 PM;Feb 24, 2023 2:15 PM;-;-;185.28;-
Feb 24, 2023 2:15 PM;Feb 24, 2023 2:30 PM;-;-;176.18;-
Feb 24, 2023 2:30 PM;Feb 24, 2023 2:45 PM;-;-;186.92;-
Feb 24, 2023 2:45 PM;Feb 24, 2023 3:00 PM;-;-;180.88;-
Feb 24, 2023 3:00 PM;Feb 24, 2023 3:15 PM;-;-;181.52;-
Feb 24, 2023 3:15 PM;Feb 24, 2023 3:30 PM;-;-;60.74;-
Feb 24, 2023 3:30 PM;Feb 24, 2023 3:45 PM;-;-;60.50;-
Feb 24, 2023 3:45 PM;Feb 24, 2023 4:00 PM;-;-;65.45;-
Feb 24, 2023 4:00 PM;Feb 24, 2023 4:15 PM;-;-;65.13;-
Feb 24, 2023 4:15 PM;Feb 24, 2023 4:30 PM;-;-;67.19;-
Feb 24, 2023 4:30 PM;Feb 24, 2023 4:45 PM;-;-;60.38;-
Feb 24, 2023 4:45 PM;Feb 24, 2023 5:00 PM;-;-;65.33;-
Feb 24, 2023 5:00 PM;Feb 24, 2023 5:15 PM;-;-;145.01;-
Feb 24, 2023 5:15 PM;Feb 24, 2023 5:30 PM;-;-;184.31;-
Feb 24, 2023 5:30 PM;Feb 24, 2023 5:45 PM;-;-;186.08;-
Feb 24, 2023 5:45 PM;Feb 24, 2023 6:00 PM;-;-;193.95;-
Feb 24, 2023 6:00 PM;Feb 24, 2023 6:15 PM;-;-;185.10;-
Feb 24, 2023 6:15 PM;Feb 24, 2023 6:30 PM;-;-;193.30;-
Feb 24, 2023 6:30 PM;Feb 24, 2023 6:45 PM;-;-;184.26;-
Feb 24, 2023 6:45 PM;Feb 24, 2023 7:00 PM;-;-;156.15;-
Feb 24, 2023 7:00 PM;Feb 24, 2023 7:15 PM;-;-;184.62;-
Feb 24, 2023 7:15 PM;Feb 24, 2023 7:30 PM;-;-;186.06;-
Feb 24, 2023 7:30 PM;Feb 24, 2023 7:45 PM;-;-;185.22;-
Feb 24, 2023 7:45 PM;Feb 24, 2023 8:00 PM;-;-;174.84;-
Feb 24, 2023 8:00 PM;Feb 24, 2023 8:15 PM;-;-;57.34;-
Feb 24, 2023 8:15 PM;Feb 24, 2023 8:30 PM;-;-;52.57;-
Feb 24, 2023 8:30 PM;Feb 24, 2023 8:45 PM;-;-;25.43;-
Feb 24, 2023 8:45 PM;Feb 24, 2023 9:00 PM;-;-;29.93;-
Feb 24, 2023 9:00 PM;Feb 24, 2023 9:15 PM;-;-;39.68;-
Feb 24, 2023 9:15 PM;Feb 24, 2023 9:30 PM;-;-;41.08;-
Feb 24, 2023 9:30 PM;Feb 24, 2023 9:45 PM;-;-;28.86;-
Feb 24, 2023 9:45 PM;Feb 24, 2023 10:00 PM;-;-;169.00;-
Feb 24, 2023 10:00 PM;Feb 24, 2023 10:15 PM;-;-;196.21;-
Feb 24, 2023 10:15 PM;Feb 24, 2023 10:30 PM;-;-;194.86;-
Feb 24, 2023 10:30 PM;Feb 24, 2023 10:45 PM;-;-;184.48;-
Feb 24, 2023 10:45 PM;Feb 24, 2023 11:00 PM;-;-;169.00;-
Feb 24, 2023 11:00 PM;Feb 24, 2023 11:15 PM;-;-;-39.86;-
Feb 24, 2023 11:15 PM;Feb 24, 2023 11:30 PM;-;-;184.59;-
Feb 24, 2023 11:30 PM;Feb 24, 2023 11:45 PM;-;-;197.04;-
Feb 24, 2023 11:45 PM;Feb 25, 2023 12:00 AM;-;-;185.88;-
Feb 25, 2023 12:00 AM;Feb 25, 2023 12:15 AM;-;-;200.63;-
Feb 25, 2023 12:15 AM;Feb 25, 2023 12:30 AM;-;-;188.21;-
Feb 25, 2023 12:30 AM;Feb 25, 2023 12:45 AM;-;-;-51.64;-
Feb 25, 2023 12:45 AM;Feb 25, 2023 1:00 AM;-;-;-14.76;-
Feb 25, 2023 1:00 AM;Feb 25, 2023 1:15 AM;-;-;-93.40;-
Feb 25, 2023 1:15 AM;Feb 25, 2023 1:30 AM;-;-;-59.41;-
Feb 25, 2023 1:30 AM;Feb 25, 2023 1:45 AM;-;-;-55.46;-
Feb 25, 2023 1:45 AM;Feb 25, 2023 2:00 AM;-;-;-48.21;-
Feb 25, 2023 2:00 AM;Feb 25, 2023 2:15 AM;-;-;-74.39;-
Feb 25, 2023 2:15 AM;Feb 25, 2023 2:30 AM;-;-;-48.16;-
Feb 25, 2023 2:30 AM;Feb 25, 2023 2:45 AM;-;-;-35.34;-
Feb 25, 2023 2:45 AM;Feb 25, 2023 3:00 AM;-;-;-79.13;-
Feb 25, 2023 3:00 AM;Feb 25, 2023 3:15 AM;-;-;-88.74;-
Feb 25, 2023 3:15 AM;Feb 25, 2023 3:30 AM;-;-;150.00;-
Feb 25, 2023 3:30 AM;Feb 25, 2023 3:45 AM;-;-;182.38;-
Feb 25, 2023 3:45 AM;Feb 25, 2023 4:00 AM;-;-;150.00;-
Feb 25, 2023 4:00 AM;Feb 25, 2023 4:15 AM;-;-;179.81;-
Feb 25, 2023 4:15 AM;Feb 25, 2023 4:30 AM;-;-;177.70;-
Feb 25, 2023 4:30 AM;Feb 25, 2023 4:45 AM;-;-;-51.17;-
Feb 25, 2023 4:45 AM;Feb 25, 2023 5:00 AM;-;-;-82.77;-
Feb 25, 2023 5:00 AM;Feb 25, 2023 5:15 AM;-;-;-39.42;-
Feb 25, 2023 5:15 AM;Feb 25, 2023 5:30 AM;-;-;22.20;-
Feb 25, 2023 5:30 AM;Feb 25, 2023 5:45 AM;-;-;-66.82;-
Feb 25, 2023 5:45 AM;Feb 25, 2023 6:00 AM;-;-;34.59;-
Feb 25, 2023 6:00 AM;Feb 25, 2023 6:15 AM;-;-;186.54;-
Feb 25, 2023 6:15 AM;Feb 25, 2023 6:30 AM;-;-;188.20;-
Feb 25, 2023 6:30 AM;Feb 25, 2023 6:45 AM;-;-;184.22;-
Feb 25, 2023 6:45 AM;Feb 25, 2023 7:00 AM;-;-;180.98;-
Feb 25, 2023 7:00 AM;Feb 25, 2023 7:15 AM;-;-;181.17;-
Feb 25, 2023 7:15 AM;Feb 25, 2023 7:30 AM;-;-;-120.78;-
Feb 25, 2023 7:30 AM;Feb 25, 2023 7:45 AM;-;-;-117.94;-
Feb 25, 2023 7:45 AM;Feb 25, 2023 8:00 AM;-;-;-43.62;-
Feb 25, 2023 8:00 AM;Feb 25, 2023 8:15 AM;-;-;184.82;-
Feb 25, 2023 8:15 AM;Feb 25, 2023 8:30 AM;-;-;182.90;-
Feb 25, 2023 8:30 AM;Feb 25, 2023 8:45 AM;-;-;185.11;-
Feb 25, 2023 8:45 AM;Feb 25, 2023 9:00 AM;-;-;182.51;-
Feb 25, 2023 9:00 AM;Feb 25, 2023 9:15 AM;-;-;180.82;-
Feb 25, 2023 9:15 AM;Feb 25, 2023 9:30 AM;-;-;-98.34;-
Feb 25, 2023 9:30 AM;Feb 25, 2023 9:45 AM;-;-;-119.10;-
Feb 25, 2023 9:45 AM;Feb 25, 2023 10:00 AM;-;-;-57.12;-
Feb 25, 2023 10:00 AM;Feb 25, 2023 10:15 AM;-;-;-116.53;-
Feb 25, 2023 10:15 AM;Feb 25, 2023 10:30 AM;-;-;-99.38;-
Feb 25, 2023 10:30 AM;Feb 25, 2023 10:45 AM;-;-;-136.11;-
Feb 25, 2023 10:45 AM;Feb 25, 2023 11:00 AM;-;-;-105.11;-
Feb 25, 2023 11:00 AM;Feb 25, 2023 11:15 AM;-;-;184.49;-
Feb 25, 2023 11:15 AM;Feb 25, 2023 11:30 AM;-;-;185.88;-
Feb 25, 2023 11:30 AM;Feb 25, 2023 11:45 AM;-;-;-101.63;-
Feb 25, 2023 11:45 AM;Feb 25, 2023 12:00 PM;-;-;-121.33;-
Feb 25, 2023 12:00 PM;Feb 25, 2023 12:15 PM;-;-;183.49;-
Feb 25, 2023 12:15 PM;Feb 25, 2023 12:30 PM;-;-;178.01;-
Feb 25, 2023 12:30 PM;Feb 25, 2023 12:45 PM;-;-;180.81;-
Feb 25, 2023 12:45 PM;Feb 25, 2023 1:00 PM;-;-;176.25;-
Feb 25, 2023 1:00 PM;Feb 25, 2023 1:15 PM;-;-;174.00;-
Feb 25, 2023 1:15 PM;Feb 25, 2023 1:30 PM;-;-;174.91;-
Feb 25, 2023 1:30 PM;Feb 25, 2023 1:45 PM;-;-;-116.09;-
Feb 25, 2023 1:45 PM;Feb 25, 2023 2:00 PM;-;-;145.00;-
Feb 25, 2023 2:00 PM;Feb 25, 2023 2:15 PM;-;-;-39.64;-
Feb 25, 2023 2:15 PM;Feb 25, 2023 2:30 PM;-;-;176.73;-
Feb 25, 2023 2:30 PM;Feb 25, 2023 2:45 PM;-;-;179.43;-
Feb 25, 2023 2:45 PM;Feb 25, 2023 3:00 PM;-;-;174.72;-
Feb 25, 2023 3:00 PM;Feb 25, 2023 3:15 PM;-;-;-138.37;-
Feb 25, 2023 3:15 PM;Feb 25, 2023 3:30 PM;-;-;173.22;-
Feb 25, 2023 3:30 PM;Feb 25, 2023 3:45 PM;-;-;173.09;-
Feb 25, 2023 3:45 PM;Feb 25, 2023 4:00 PM;-;-;171.75;-
Feb 25, 2023 4:00 PM;Feb 25, 2023 4:15 PM;-;-;172.12;-
Feb 25, 2023 4:15 PM;Feb 25, 2023 4:30 PM;-;-;-15.45;-
Feb 25, 2023 4:30 PM;Feb 25, 2023 4:45 PM;-;-;7.75;-
Feb 25, 2023 4:45 PM;Feb 25, 2023 5:00 PM;-;-;26.33;-
Feb 25, 2023 5:00 PM;Feb 25, 2023 5:15 PM;-;-;-201.09;-
Feb 25, 2023 5:15 PM;Feb 25, 2023 5:30 PM;-;-;0.21;-
Feb 25, 2023 5:30 PM;Feb 25, 2023 5:45 PM;-;-;2.12;-
Feb 25, 2023 5:45 PM;Feb 25, 2023 6:00 PM;-;-;38.75;-
Feb 25, 2023 6:00 PM;Feb 25, 2023 6:15 PM;-;-;36.45;-
Feb 25, 2023 6:15 PM;Feb 25, 2023 6:30 PM;-;-;178.95;-
Feb 25, 2023 6:30 PM;Feb 25, 2023 6:45 PM;-;-;182.95;-
Feb 25, 2023 6:45 PM;Feb 25, 2023 7:00 PM;-;-;186.42;-
Feb 25, 2023 7:00 PM;Feb 25, 2023 7:15 PM;-;-;180.05;-
Feb 25, 2023 7:15 PM;Feb 25, 2023 7:30 PM;-;-;174.59;-
Feb 25, 2023 7:30 PM;Feb 25, 2023 7:45 PM;-;-;169.97;-
Feb 25, 2023 7:45 PM;Feb 25, 2023 8:00 PM;-;-;168.39;-
Feb 25, 2023 8:00 PM;Feb 25, 2023 8:15 PM;-;-;46.90;-
Feb 25, 2023 8:15 PM;Feb 25, 2023 8:30 PM;-;-;44.76;-
Feb 25, 2023 8:30 PM;Feb 25, 2023 8:45 PM;-;-;168.78;-
Feb 25, 2023 8:45 PM;Feb 25, 2023 9:00 PM;-;-;167.00;-
Feb 25, 2023 9:00 PM;Feb 25, 2023 9:15 PM;-;-;182.21;-
Feb 25, 2023 9:15 PM;Feb 25, 2023 9:30 PM;-;-;184.94;-
Feb 25, 2023 9:30 PM;Feb 25, 2023 9:45 PM;-;-;167.00;-
Feb 25, 2023 9:45 PM;Feb 25, 2023 10:00 PM;-;-;167.00;-
Feb 25, 2023 10:00 PM;Feb 25, 2023 10:15 PM;-;-;167.45;-
Feb 25, 2023 10:15 PM;Feb 25, 2023 10:30 PM;-;-;166.34;-
Feb 25, 2023 10:30 PM;Feb 25, 2023 10:45 PM;-;-;167.00;-
Feb 25, 2023 10:45 PM;Feb 25, 2023 11:00 PM;-;-;166.34;-
Feb 25, 2023 11:00 PM;Feb 25, 2023 11:15 PM;-;-;186.68;-
Feb 25, 2023 11:15 PM;Feb 25, 2023 11:30 PM;-;-;187.08;-
Feb 25, 2023 11:30 PM;Feb 25, 2023 11:45 PM;-;-;185.25;-
Feb 25, 2023 11:45 PM;Feb 26, 2023 12:00 AM;-;-;168.05;-
Feb 26, 2023 12:00 AM;Feb 26, 2023 12:15 AM;-;-;46.20;-
Feb 26, 2023 12:15 AM;Feb 26, 2023 12:30 AM;-;-;43.92;-
Feb 26, 2023 12:30 AM;Feb 26, 2023 12:45 AM;-;-;168.90;-
Feb 26, 2023 12:45 AM;Feb 26, 2023 1:00 AM;-;-;167.00;-
Feb 26, 2023 1:00 AM;Feb 26, 2023 1:15 AM;-;-;189.70;-
Feb 26, 2023 1:15 AM;Feb 26, 2023 1:30 AM;-;-;176.31;-
Feb 26, 2023 1:30 AM;Feb 26, 2023 1:45 AM;-;-;44.07;-
Feb 26, 2023 1:45 AM;Feb 26, 2023 2:00 AM;-;-;43.68;-
Feb 26, 2023 2:00 AM;Feb 26, 2023 2:15 AM;-;-;43.93;-
Feb 26, 2023 2:15 AM;Feb 26, 2023 2:30 AM;-;-;44.02;-
Feb 26, 2023 2:30 AM;Feb 26, 2023 2:45 AM;-;-;43.95;-
Feb 26, 2023 2:45 AM;Feb 26, 2023 3:00 AM;-;-;44.11;-
Feb 26, 2023 3:00 AM;Feb 26, 2023 3:15 AM;-;-;184.59;-
Feb 26, 2023 3:15 AM;Feb 26, 2023 3:30 AM;-;-;44.02;-
Feb 26, 2023 3:30 AM;Feb 26, 2023 3:45 AM;-;-;44.23;-
Feb 26, 2023 3:45 AM;Feb 26, 2023 4:00 AM;-;-;41.49;-
Feb 26, 2023 4:00 AM;Feb 26, 2023 4:15 AM;-;-;45.74;-
Feb 26, 2023 4:15 AM;Feb 26, 2023 4:30 AM;-;-;44.06;-
Feb 26, 2023 4:30 AM;Feb 26, 2023 4:45 AM;-;-;43.92;-
Feb 26, 2023 4:45 AM;Feb 26, 2023 5:00 AM;-;-;44.72;-
Feb 26, 2023 5:00 AM;Feb 26, 2023 5:15 AM;-;-;44.88;-
Feb 26, 2023 5:15 AM;Feb 26, 2023 5:30 AM;-;-;44.23;-
Feb 26, 2023 5:30 AM;Feb 26, 2023 5:45 AM;-;-;43.60;-
Feb 26, 2023 5:45 AM;Feb 26, 2023 6:00 AM;-;-;43.35;-
Feb 26, 2023 6:00 AM;Feb 26, 2023 6:15 AM;-;-;43.54;-
Feb 26, 2023 6:15 AM;Feb 26, 2023 6:30 AM;-;-;43.61;-
Feb 26, 2023 6:30 AM;Feb 26, 2023 6:45 AM;-;-;42.93;-
Feb 26, 2023 6:45 AM;Feb 26, 2023 7:00 AM;-;-;38.39;-
Feb 26, 2023 7:00 AM;Feb 26, 2023 7:15 AM;-;-;28.03;-
Feb 26, 2023 7:15 AM;Feb 26, 2023 7:30 AM;-;-;23.53;-
Feb 26, 2023 7:30 AM;Feb 26, 2023 7:45 AM;-;-;178.50;-
Feb 26, 2023 7:45 AM;Feb 26, 2023 8:00 AM;-;-;188.47;-
Feb 26, 2023 8:00 AM;Feb 26, 2023 8:15 AM;-;-;199.29;-
Feb 26, 2023 8:15 AM;Feb 26, 2023 8:30 AM;-;-;228.91;-
Feb 26, 2023 8:30 AM;Feb 26, 2023 8:45 AM;-;-;235.83;-
Feb 26, 2023 8:45 AM;Feb 26, 2023 9:00 AM;-;-;238.43;-
Feb 26, 2023 9:00 AM;Feb 26, 2023 9:15 AM;-;-;200.49;-
Feb 26, 2023 9:15 AM;Feb 26, 2023 9:30 AM;-;-;169.79;-
Feb 26, 2023 9:30 AM;Feb 26, 2023 9:45 AM;-;-;145.00;-
Feb 26, 2023 9:45 AM;Feb 26, 2023 10:00 AM;-;-;157.41;-
Feb 26, 2023 10:00 AM;Feb 26, 2023 10:15 AM;-;-;-53.06;-
Feb 26, 2023 10:15 AM;Feb 26, 2023 10:30 AM;-;-;-146.21;-
Feb 26, 2023 10:30 AM;Feb 26, 2023 10:45 AM;-;-;-149.81;-
Feb 26, 2023 10:45 AM;Feb 26, 2023 11:00 AM;-;-;174.92;-
Feb 26, 2023 11:00 AM;Feb 26, 2023 11:15 AM;-;-;31.38;-
Feb 26, 2023 11:15 AM;Feb 26, 2023 11:30 AM;-;-;-9.00;-
Feb 26, 2023 11:30 AM;Feb 26, 2023 11:45 AM;-;-;40.00;-
Feb 26, 2023 11:45 AM;Feb 26, 2023 12:00 PM;-;-;26.68;-
Feb 26, 2023 12:00 PM;Feb 26, 2023 12:15 PM;-;-;189.63;-
Feb 26, 2023 12:15 PM;Feb 26, 2023 12:30 PM;-;-;190.57;-
Feb 26, 2023 12:30 PM;Feb 26, 2023 12:45 PM;-;-;200.06;-
Feb 26, 2023 12:45 PM;Feb 26, 2023 1:00 PM;-;-;190.25;-
Feb 26, 2023 1:00 PM;Feb 26, 2023 1:15 PM;-;-;211.89;-
Feb 26, 2023 1:15 PM;Feb 26, 2023 1:30 PM;-;-;171.34;-
Feb 26, 2023 1:30 PM;Feb 26, 2023 1:45 PM;-;-;188.29;-
Feb 26, 2023 1:45 PM;Feb 26, 2023 2:00 PM;-;-;183.68;-
Feb 26, 2023 2:00 PM;Feb 26, 2023 2:15 PM;-;-;183.28;-
Feb 26, 2023 2:15 PM;Feb 26, 2023 2:30 PM;-;-;172.18;-
Feb 26, 2023 2:30 PM;Feb 26, 2023 2:45 PM;-;-;172.49;-
Feb 26, 2023 2:45 PM;Feb 26, 2023 3:00 PM;-;-;180.25;-
Feb 26, 2023 3:00 PM;Feb 26, 2023 3:15 PM;-;-;-120.75;-
Feb 26, 2023 3:15 PM;Feb 26, 2023 3:30 PM;-;-;-126.83;-
Feb 26, 2023 3:30 PM;Feb 26, 2023 3:45 PM;-;-;202.46;-
Feb 26, 2023 3:45 PM;Feb 26, 2023 4:00 PM;-;-;200.12;-
Feb 26, 2023 4:00 PM;Feb 26, 2023 4:15 PM;-;-;179.96;-
Feb 26, 2023 4:15 PM;Feb 26, 2023 4:30 PM;-;-;170.63;-
Feb 26, 2023 4:30 PM;Feb 26, 2023 4:45 PM;-;-;42.93;-
Feb 26, 2023 4:45 PM;Feb 26, 2023 5:00 PM;-;-;69.09;-
Feb 26, 2023 5:00 PM;Feb 26, 2023 5:15 PM;-;-;22.52;-
Feb 26, 2023 5:15 PM;Feb 26, 2023 5:30 PM;-;-;10.46;-
Feb 26, 2023 5:30 PM;Feb 26, 2023 5:45 PM;-;-;45.80;-
Feb 26, 2023 5:45 PM;Feb 26, 2023 6:00 PM;-;-;73.00;-
Feb 26, 2023 6:00 PM;Feb 26, 2023 6:15 PM;-;-;181.99;-
Feb 26, 2023 6:15 PM;Feb 26, 2023 6:30 PM;-;-;223.34;-
Feb 26, 2023 6:30 PM;Feb 26, 2023 6:45 PM;-;-;270.13;-
Feb 26, 2023 6:45 PM;Feb 26, 2023 7:00 PM;-;-;461.06;-
Feb 26, 2023 7:00 PM;Feb 26, 2023 7:15 PM;-;-;227.40;-
Feb 26, 2023 7:15 PM;Feb 26, 2023 7:30 PM;-;-;178.68;-
Feb 26, 2023 7:30 PM;Feb 26, 2023 7:45 PM;-;-;193.09;-
Feb 26, 2023 7:45 PM;Feb 26, 2023 8:00 PM;-;-;61.90;-
Feb 26, 2023 8:00 PM;Feb 26, 2023 8:15 PM;-;-;31.76;-
Feb 26, 2023 8:15 PM;Feb 26, 2023 8:30 PM;-;-;36.75;-
Feb 26, 2023 8:30 PM;Feb 26, 2023 8:45 PM;-;-;31.59;-
Feb 26, 2023 8:45 PM;Feb 26, 2023 9:00 PM;-;-;43.19;-
Feb 26, 2023 9:00 PM;Feb 26, 2023 9:15 PM;-;-;62.64;-
Feb 26, 2023 9:15 PM;Feb 26, 2023 9:30 PM;-;-;63.01;-
Feb 26, 2023 9:30 PM;Feb 26, 2023 9:45 PM;-;-;43.97;-
Feb 26, 2023 9:45 PM;Feb 26, 2023 10:00 PM;-;-;167.00;-
Feb 26, 2023 10:00 PM;Feb 26, 2023 10:15 PM;-;-;185.02;-
Feb 26, 2023 10:15 PM;Feb 26, 2023 10:30 PM;-;-;64.42;-
Feb 26, 2023 10:30 PM;Feb 26, 2023 10:45 PM;-;-;184.97;-
Feb 26, 2023 10:45 PM;Feb 26, 2023 11:00 PM;-;-;47.58;-
Feb 26, 2023 11:00 PM;Feb 26, 2023 11:15 PM;-;-;59.98;-
Feb 26, 2023 11:15 PM;Feb 26, 2023 11:30 PM;-;-;49.71;-
Feb 26, 2023 11:30 PM;Feb 26, 2023 11:45 PM;-;-;53.85;-
Feb 26, 2023 11:45 PM;Feb 27, 2023 12:00 AM;-;-;49.64;-
Feb 27, 2023 12:00 AM;Feb 27, 2023 12:15 AM;-;-;55.15;-
Feb 27, 2023 12:15 AM;Feb 27, 2023 12:30 AM;-;-;59.21;-
Feb 27, 2023 12:30 AM;Feb 27, 2023 12:45 AM;-;-;49.62;-
Feb 27, 2023 12:45 AM;Feb 27, 2023 1:00 AM;-;-;53.34;-
Feb 27, 2023 1:00 AM;Feb 27, 2023 1:15 AM;-;-;67.70;-
